KEY,en,notes,sp,fr,de,it,pt-br,zh
COMBAT_UI_ENDTURN_TOOLTIP_HIGHLIGHTED,"結束當前角色的回合並轉到下一個角色。
（你沒有剩餘的可行動作）",,"Termina el turno del personaje actual y pasa al siguiente.
(No tienes más acciones disponibles).","Met fin au tour du personnage actuel et passe au suivant.
(Plus aucune action disponible)","Beende den Zug des aktuellen Charakters. Anschließend ist der nächste Charakter dran.
(Du kannst keine weiteren Aktionen ausführen)","Termina il turno del personaggio corrente e passa a quello successivo.
(Non hai più azioni possibili)","Finaliza o turno do personagem atual e avança para o próximo.
(Não há outras ações possíveis)","結束當前角色的回合並轉到下一個角色。
（你沒有剩餘的可行動作）"
COMBAT_UI_ROUNDCOUNT_POPUP,第 {round} 輪,,Ronda {round},Manche {round},Runde {round},Round {round},Rodada {round},第 {round} 輪
COMBAT_UI_VERTICAL_ROUND,"輪
O
U
N
D",should always be at most 5 characters arranged vertically,"R
O
N
D
A","M
A
N
C
H
E","R
U
N
D
E","R
O
U
N
D","R
O
D
A
D","輪
O
U
N
D"
COMBAT_UI_AMBUSHED,遭到伏擊！,,¡Te atacan por sorpresa!,Embuscade ennemie&nbsp;!,Ein Hinterhalt!,Imboscata!,Emboscada!,遭到伏擊！
COMBAT_UI_AMBUSHING,埋伏！,,¡Atacas por sorpresa!,"Ennemis surpris&nbsp;!
",Ein Hinterhalt für uns!,In agguato!,Emboscando!,埋伏！
COMBAT_UI_BATTLESTART,戰鬥開始！,,¡A luchar!,Début du combat&nbsp;!,Kampfbeginn!,Inizio battaglia!,A batalha começa!,戰鬥開始！
COMBAT_UI_EXHAUSTIONROUND_SUBHEADER,疲勞襲來！,,¡El agotamiento hace estragos!,La fatigue se fait sentir&nbsp;!,Erschöpfung macht sich breit!,Subentra la fatica!,A exaustão toma conta!,疲勞襲來！
COMBAT_UI_VICTORY,勝利！,,¡VICTORIA!,VICTOIRE&nbsp;!,SIEG!,VITTORIA!,VITÓRIA!,勝利！
COMBAT_UI_DEFEAT,失敗！,,¡Derrota!,Défaite&nbsp;!,Niederlage!,Sconfitta!,Derrota!,失敗！
,,,,,,,,
INVENTORY_EQUIPPED_HEADER,已裝備,,Equipado,Équipement,Ausrüstung,Equipaggiato,Equipado,已裝備
INVENTORY_BACKPACK_HEADER,揹包,,Mochila,Sac à dos,Rucksack,Zaino,Mochila,揹包
INVENTORY_STORAGE_HEADER,倉庫,,Almacén,Rangement,Lager,Deposito,Armazenamento,倉庫
INVENTORY_COLLARS_HEADER,裝備職業項圈！,,¡Equipa collares de clase!,Équipez un collier de classe&nbsp;!,Halsbänder ausrüsten!,Equipaggia collari di classe!,Equipar coleiras de classe!,裝備職業項圈！
INVENTORY_COLLARS_SIDE_HEADER,項圈,,Collares,Colliers,Halsbänder,Collari,Coleiras,項圈
INVENTORY_LOCKIN_BUTTON,鎖定！,,Asignar,Valider,Fertig!,Conferma!,Travar!,鎖定！
,,,,,,,,
CUTSCENE_HOLD_TO_SKIP,長按跳過,,Mantén pulsado para omitir,Passer (maintenir),Halten zum Überspringen,Tieni premuto per saltare,Segure para pular,長按跳過
CUTSCENE_VERSUS,對戰,,contra,contre,vs.,vs,vs,對戰
,,,,,,,,
ACT_NAME_ACT1,第一幕,,ACTO I,ACTE I,AKT I,ATTO I,ATO I,第一幕
ACT_SUBTITLE_ACT1,小巷,,El callejón,La Ruelle,Die Gasse,Il Vicolo,O Beco,小巷
ACT_NAME_ACT2,第二幕,,ACTO II,ACTE II,AKT II,ATTO II,ATO II,第二幕
ACT_SUBTITLE_ACT2,沙漠,,El desierto,Le Désert,Die Wüste,Il Deserto,O Deserto,沙漠
ACT_NAME_ACT3,第三幕,,ACTO III,ACTE III,AKT III,ATTO III,ATO III,第三幕
ACT_SUBTITLE_ACT3,實驗室,,El laboratorio,Le Labo,Das Labor,Il Laboratorio,O Laboratório,實驗室
,,,,,,,,
DIFFICULTY_NAME_0,普通,,NORMAL,NORMAL,NORMAL,NORMALE,NORMAL,普通
DIFFICULTY_NAME_1,困難,,DIFÍCIL,DIFFICILE,HART,DIFFICILE,DIFÍCIL,困難
DIFFICULTY_NAME_2,瘋狂,,LOCURA,DINGUE,VERRÜCKT,FOLLE,MALUCA,瘋狂
DIFFICULTY_NAME_3,不可能,,IMPOSIBLE,IMPOSSIBLE,UNMÖGLICH,IMPOSSIBILE,IMPOSSÍVEL,不可能
,,,,,,,,
MAP_HARDPATH_BANNER,困難,,DIFÍCIL,DIFFICILE,HART,DIFFICILE,DIFÍCIL,困難
,,,,,,,,
STRINGFUCKUP_CAVESPEAK_1CH_0,a,"if a cat has 0 intelligence or less, the event text gets transformed into ""idiot speak/cavespeak"". its not critical that these pieces get localized, but you said they might need to be. The character length of these pieces is strict because they're glued together randomly to match the length of the words they're replacing. The 1-character strings should be vowels since they're often inserted in between other pieces",a,a,a,a,a,a
STRINGFUCKUP_CAVESPEAK_1CH_1,o,,o,o,o,o,o,o
STRINGFUCKUP_CAVESPEAK_1CH_2,u,,u,u,u,u,u,u
STRINGFUCKUP_CAVESPEAK_1CH_3,i,,i,i,i,i,i,i
STRINGFUCKUP_CAVESPEAK_2CH_0,gu,,gu,gu,gu,gu,gu,gu
STRINGFUCKUP_CAVESPEAK_2CH_1,bu,,bu,bu,bu,bu,bu,bu
STRINGFUCKUP_CAVESPEAK_2CH_2,og,,og,og,ok,og,og,og
STRINGFUCKUP_CAVESPEAK_2CH_3,ag,,ag,ag,ak,ag,ag,ag
STRINGFUCKUP_CAVESPEAK_2CH_4,mo,,mo,mo,mo,mo,mo,mo
STRINGFUCKUP_CAVESPEAK_2CH_5,fu,,fu,fu,fu,fu,fu,fu
STRINGFUCKUP_CAVESPEAK_2CH_6,ba,,ba,ba,ba,ba,ba,ba
STRINGFUCKUP_CAVESPEAK_3CH_0,duh,,duh,duh,duh,duh,duh,duh
STRINGFUCKUP_CAVESPEAK_3CH_1,hur,,hur,hur,hrr,hur,hur,hur
STRINGFUCKUP_CAVESPEAK_3CH_2,bug,,bug,boug,buk,bug,bug,bug
STRINGFUCKUP_CAVESPEAK_3CH_3,oog,,oog,oug,uck,oog,oog,oog
STRINGFUCKUP_CAVESPEAK_3CH_4,fug,,fug,fug,fuk,fug,fug,fug
STRINGFUCKUP_CAVESPEAK_3CH_5,mur,,mur,mur,mur,mur,mur,mur
STRINGFUCKUP_CAVESPEAK_3CH_6,doh,,doh,doh,doh,doh,doh,doh
STRINGFUCKUP_CAVESPEAK_3CH_7,bah,,bah,bah,bah,bah,bah,bah
STRINGFUCKUP_CAVESPEAK_3CH_8,der,,der,der,der,der,der,der
STRINGFUCKUP_CAVESPEAK_3CH_9,dur,,dur,dur,dur,dur,dur,dur
STRINGFUCKUP_CAVESPEAK_4CH_0,grog,,grog,grog,grok,grog,grog,grog
STRINGFUCKUP_CAVESPEAK_4CH_1,mook,,mook,mouk,muck,mook,mook,mook
STRINGFUCKUP_CAVESPEAK_4CH_2,ooga,,ooga,ouga,ugga,ooga,ooga,ooga
STRINGFUCKUP_CAVESPEAK_4CH_3,boog,,boog,boug,bugg,boog,boog,boog
STRINGFUCKUP_CAVESPEAK_4CH_4,durh,,durh,durh,durh,durh,durh,durh
STRINGFUCKUP_CAVESPEAK_4CH_5,durr,,durr,durr,durr,durr,durr,durr
STRINGFUCKUP_CAVESPEAK_4CH_6,duhh,,duhh,duhh,duhh,duhh,duhh,duhh
STRINGFUCKUP_CAVESPEAK_4CH_7,muhh,,muhh,muhh,muhh,muhh,muhh,muhh
STRINGFUCKUP_CAVESPEAK_4CH_8,derp,,derp,baba,derp,derp,derp,derp
STRINGFUCKUP_CAVESPEAK_4CH_9,poop,,poop,caca,pups,caca,poop,poop
STRINGFUCKUP_CAVESPEAK_4CH_10,herp,,herp,herp,herp,herp,herp,herp
STRINGFUCKUP_CAVESPEAK_4CH_11,herr,,herr,herr,herr,herr,herr,herr
STRINGFUCKUP_CAVESPEAK_4CH_12,hurr,,hurr,hurr,hurr,hurr,hurr,hurr
STRINGFUCKUP_CAVESPEAK_4CH_13,ugna,,ugna,ugna,ukna,ugna,ugna,ugna
STRINGFUCKUP_CAVESPEAK_5CH_0,booga,,booga,bouga,bugga,booga,booga,booga
STRINGFUCKUP_CAVESPEAK_5CH_1,duhhh,,duhhh,duhhh,duhhh,duhhh,duhhh,duhhh
STRINGFUCKUP_CAVESPEAK_5CH_2,mooga,,mooga,mouga,mugga,mooga,mooga,mooga
STRINGFUCKUP_CAVESPEAK_5CH_3,poopy,,poopy,popo,pupsi,cacca,poopy,poopy
STRINGFUCKUP_CAVESPEAK_5CH_4,呆萌,,derpy,bobo,dupsi,scemo,derpy,呆萌
,,,,,,,,
//unit types,,,,,,,,
UNIT_TYPE_ALIEN,外星人,,Extraterrestre,Extraterrestre,Alien,Alieno,Alienígena,外星人
UNIT_TYPE_ANGEL,天使,,Ángel,Ange,Engel,Angelo,Anjo,天使
UNIT_TYPE_ANIMAL,動物,,Animal,Animal,Tier,Animale,Animal,動物
UNIT_TYPE_BIRD,鳥,,Pájaro,Oiseau,Vogel,Uccello,Pássaro,鳥
UNIT_TYPE_BISHOP_HAT,主教帽,,Mitra,Mitre,Bischofshut,Cappello da Vescovo,Chapéu de Bispo,主教帽
UNIT_TYPE_BLOB,軟泥怪,,Masa,Blob,Blob,Blob,Gosma,軟泥怪
UNIT_TYPE_BOMB,炸彈,,Bomba,Bombe,Bombe,Bomba,Bomba,炸彈
UNIT_TYPE_BUG,蟲子,,Bicho,Insecte,Käfer,Insetto,Inseto,蟲子
UNIT_TYPE_CANDLE,蠟燭,,Vela,Bougie,Kerze,Candela,Vela,蠟燭
UNIT_TYPE_CAT,貓,,Gato,Chat,Katze,Gatto,Gato,貓
UNIT_TYPE_CONTAINER,容器,,Contenedor,Contenant,Behälter,Contenitore,Recipiente,容器
UNIT_TYPE_COSMIC,宇宙的,,Ente cósmico,Cosmique,Kosmisch,Cosmico,Cósmico,宇宙的
UNIT_TYPE_CROW,烏鴉,,Cuervo,Corbeau,Krähe,Corvo,Corvo,烏鴉
UNIT_TYPE_DECOY,誘餌,,Señuelo,Leurre,Lockvogel,Esca,Chamariz,誘餌
UNIT_TYPE_DEMON,惡魔,,Demonio,Démon,Dämon,Demone,Demônio,惡魔
UNIT_TYPE_DINOSAUR,恐龍,,Dinosaurio,Dinosaure,Dinosaurier,Dinosauro,Dinossauro,恐龍
UNIT_TYPE_DOG,狗,,Perro,Chien,Hund,Cane,Cachorro,狗
UNIT_TYPE_ELEMENTAL,元素,,Elemental,Élémentaire,Elementar,Elementale,Elemental,元素
UNIT_TYPE_FETUS,胎兒,,Feto,Fœtus,Fötus,Feto,Feto,胎兒
UNIT_TYPE_FISH,魚,,Pez,Poisson,Fisch,Pesce,Peixe,魚
UNIT_TYPE_FOOD,食物,,Comida,Nourriture,Futter,Cibo,Comida,食物
UNIT_TYPE_GHOST,幽靈,,Fantasma,Fantôme,Geist,Fantasma,Fantasma,幽靈
UNIT_TYPE_GOD,神,,Dios,Dieu,Gott,Dio,Deus,神
UNIT_TYPE_GOLEM,魔像,,Gólem,Golem,Golem,Golem,Golem,魔像
UNIT_TYPE_HUMANOID,類人,,Humanoide,Humanoïde,Humanoid,Umanoide,Humanoide,類人
UNIT_TYPE_KAIJU,怪獸,,Kaiju,Kaiju,Kaiju,Kaiju,Kaiju,怪獸
UNIT_TYPE_MONEY,金錢,,Dinero,Argent,Geld,Denaro,Dinheiro,金錢
UNIT_TYPE_MOUNT,坐騎,,Montura,Monture,Reittier,Cavalcatura,Montaria,坐騎
UNIT_TYPE_PICKUP,拾取,,Recogible,Ressource,Gegenstand,Furgoncino,Coletável,拾取
UNIT_TYPE_PILL,藥丸,,Pastilla,Pilule,Pille,Pillola,Pílula,藥丸
UNIT_TYPE_PLANT,植物,,Planta,Plante,Pflanze,Pianta,Planta,植物
UNIT_TYPE_POOP,糞便,,Caca,Caca,Häufchen,Cacca,Cocô,糞便
UNIT_TYPE_RAT,老鼠,,Rata,Rat,Ratte,Ratto,Rato,老鼠
UNIT_TYPE_ROBOT,機器人,,Robot,Robot,Roboter,Robot,Robô,機器人
UNIT_TYPE_ROCK,岩石,,Roca,Pierre,Stein,Roccia,Pedra,岩石
UNIT_TYPE_SCRAP,廢料,,Chatarra,Ferraille,Schrott,Rottame,Sucata,廢料
UNIT_TYPE_SIREN,警笛,,Sirena,Sirène,Sirene,Sirena,Sereia,警笛
UNIT_TYPE_SKELETON,骷髏,,Esqueleto,Squelette,Skelett,Scheletro,Esqueleto,骷髏
UNIT_TYPE_SPEAR,長矛,,Lanza,Lance,Speer,Lancia,Lança,長矛
UNIT_TYPE_SQUIRREL,松鼠,,Ardilla,Écureuil,Eichhörnchen,Scoiattolo,Esquilo,松鼠
UNIT_TYPE_TRASH,垃圾,,Basura,Déchet,Müll,Spazzatura,Lixo,垃圾
UNIT_TYPE_TUMOR,腫瘤,,Tumor,Tumeur,Tumor,Tumore,Tumor,腫瘤
UNIT_TYPE_UNDEAD,不死族,,Muerto viviente,Mort-vivant,Untoter,Non morto,Morto-Vivo,不死族
UNIT_TYPE_WORM,蟲子,,Lombriz,Ver,Wurm,Verme,Minhoca,蟲子
UNIT_TYPE_ZOMBIE,殭屍,,Zombi,Zombie,Zombie,Zombie,Zumbi,殭屍
,,,,,,,,
//cat classes,,,,,,,,
CAT_CLASS_FIGHTER_NAME,戰士,,Luchador,Pugiliste,Krieger,Guerriero,Lutador,戰士
CAT_CLASS_FIGHTER_DESC,用拳頭打出勝利！戰士擅長進行強力的近戰攻擊並粉碎一切！,,¡Alcanza la victoria a puñetazo limpio! Los luchadores asestan grandes ataques cuerpo a cuerpo y machacan lo que se les ponga por delante.,Foncez vers la victoire à coups de poing&nbsp;! Les pugilistes excellent dans les attaques au corps à corps surpuissantes et réduisent tout en miettes.,Lass deine Fäuste sprechen! Krieger verfügen über starke Nahkampfangriffe und schlagen gern Dinge zu Brei!,Avanza a suon di pugni! I guerrieri sono bravissimi a sferrare potenti attacchi corpo a corpo e a spaccare tutto!,Abra caminho até a vitória a socos e pontapés! Lutadores são ótimos em realizar poderosos ataques corpo-a-corpo e destruir coisas!,用拳頭打出勝利！戰士擅長進行強力的近戰攻擊並粉碎一切！
CAT_CLASS_HUNTER_NAME,獵人,,Cazador,Sentinelle,Jäger,Cacciatore,Caçador,獵人
CAT_CLASS_HUNTER_DESC,遠距離射擊！獵人擅長在遠處擊中目標，同時躲避危險！,,¡Dispara cosas desde lejos! Los cazadores se encargan de atacar a distancia mientras se mantienen a salvo del peligro.,Attaquez vos adversaires à distance&nbsp;! Les sentinelles excellent dans les attaques à longue portée qui leur permettent de rester loin du danger.,Schieß deine Gegner aus der Ferne ab! Jäger sind ausgezeichnete Fernkämpfer und können selbst außer Reichweite bleiben!,Spara da lontano! I cacciatori sono bravissimi a colpire da lontano restando a distanza di sicurezza!,Dispare coisas de longe! Caçadores são ótimos em acertar alvos de longe enquanto se mantêm fora do perigo!,遠距離射擊！獵人擅長在遠處擊中目標，同時躲避危險！
CAT_CLASS_MAGE_NAME,法師,,Mago,Mage,Magier,Mago,Mago,法師
CAT_CLASS_MAGE_DESC,擊爆你的敵人！法師擅長施放各種瘋狂的法術並造成元素傷害！,,¡Haz explotar a tus enemigos! Los magos son expertos en lanzar todo tipo de hechizos disparatados e infligir daño elemental.,Anéantissez vos ennemis par la magie&nbsp;! Les mages maîtrisent une vaste panoplie de sorts et infligent de puissants dégâts élémentaires.,"Nutze die Macht der Elemente! Magier verfügen über allerlei verrückte Zauber und nutzen Feuer, Eis und Blitz, um ihre Gegner zu zerstören!",Distruggi i tuoi nemici! I maghi sono bravissimi a lanciare ogni sorta di folle incantesimo e a infliggere danno elementale!,Exploda seus inimigos! Magos são ótimos em lançar todo tipo de encantamento maluco e causar dano elemental!,擊爆你的敵人！法師擅長施放各種瘋狂的法術並造成元素傷害！
CAT_CLASS_MEDIC_NAME,牧師,,Clérigo,Sage,Kleriker,Chierico,Clérigo,牧師
CAT_CLASS_MEDIC_DESC,成爲最好的朋友！牧師擅長保持團隊存活並幫助他們恢復傷害！,,¡Amistad de la buena! Los clérigos son la mejor opción para mantener a tu equipo con vida y ayudarlo a recuperarse de los ataques.,Soutenez vos alliés&nbsp;! Les sages gardent l'équipe sur pied et l'aident à récupérer après les coups durs.,"Hilf deinen Freunden! Kleriker können deine Gruppe am Leben halten und ihnen dabei helfen, sich von Verletzungen zu erholen!",Non c'è amico migliore! I chierici sono bravissimi a mantenere in vita i membri la tua squadra e ad aiutare loro a recuperare dai colpi subiti!,Mostre o poder da amizade! Clérigos são ótimos em manter sua equipe viva e ajudar os outros a se recuperar de golpes sofridos!,成爲最好的朋友！牧師擅長保持團隊存活並幫助他們恢復傷害！
CAT_CLASS_TANK_NAME,坦克,,Tanque,Tank,Tank,Corazzato,Tanque,坦克
CAT_CLASS_TANK_DESC,擋在前面！坦克擅長承受傷害並推開敵人！,,¡Ponte en medio! No hay nada como un tanque para absorber daño y empujar a los enemigos de un lado a otro.,Prenez les coups à leur place&nbsp;! Les tanks protègent leurs alliés en absorbant les dégâts et repoussant les ennemis.,"Stell dich deinen Gegnern in den Weg! Tanks sind gut dafür geeignet, Schaden zu absorbieren und Gegner herumzuschubsen!",Mettiti in mezzo! I corazzati sono bravissimi ad assorbire il danno e a spingere i nemici!,Entre no caminho! Tanques são ótimos em absorver dano e empurrar inimigos por toda parte!,擋在前面！坦克擅長承受傷害並推開敵人！
CAT_CLASS_THIEF_NAME,盜賊,,Ladrón,Fourbe,Dieb,Ladro,Ladrão,盜賊
CAT_CLASS_THIEF_DESC,從陰影中攻擊！盜賊擅長躲避攻擊、收集金幣並從背後襲擊！,,"¡Ataca desde las sombras! Los ladrones se valen de su destreza para esquivar golpes, conseguir monedas y atacar por detrás.","Il attaque depuis les ombres&nbsp;! Les fourbes sont passés maîtres dans l'esquive, le vol et les attaques sournoises.","Greif aus den Schatten an! Diebe weichen am liebsten Treffern aus, sammeln Münzen aus und schlagen von hinten zu!","Attacca dall'ombra! I ladri sono bravissimi a schivare i colpi, raccogliere monete e colpire alle spalle!","Ataque pelas sombras! Ladrões são ótimos em evitar ataques, coletar moedas e atacar por trás!",從陰影中攻擊！盜賊擅長躲避攻擊、收集金幣並從背後襲擊！
CAT_CLASS_COLORLESS_NAME,無領,,Sin collar,Sans collier,Klassenlos,Senza Collare,Sem coleira,無領
CAT_CLASS_COLORLESS_DESC,它是一隻貓！,,¡Es un gato!,C'est... juste un chat&nbsp;!,Eine normale Katze!,È un gatto!,É um gato!,它是一隻貓！
CAT_CLASS_MONK_NAME,僧侶,,Monje,Moine,Mönch,Monaco,Monge,僧侶
CAT_CLASS_MONK_DESC,多才多藝的戰鬥大師！僧侶可以在遠程和近戰姿態之間切換，每回合攻擊兩次！,,¡Domina las artes marciales con versatilidad! Los monjes pueden alternar posturas a distancia con otras cuerpo a cuerpo y atacar dos veces por turno.,"Nul combattant n'est plus polyvalent&nbsp;! Les moines alternent entre attaques à distance et au corps à corps, et peuvent attaquer deux fois par tour.",Ein vielseitiger Kampfkünstler! Mönche können zwischen Fern- und Nahkampfhaltung wechseln und zweimal pro Zug angreifen!,Un maestro del combattimento versatile! I monaci possono passare dalla postura a distanza a quella corpo a corpo e attaccare due volte per turno!,Mestres do combate versátil! Monges podem alternar entre posturas à distância e corpo-a-corpo e atacar duas vezes por turno!,多才多藝的戰鬥大師！僧侶可以在遠程和近戰姿態之間切換，每回合攻擊兩次！
CAT_CLASS_BUTCHER_NAME,屠夫,,Carnicero,Barbare,Schlachter,Macellaio,Açougueiro,屠夫
CAT_CLASS_BUTCHER_DESC,肉 肉 肉 肉 肉！屠夫擅長從物體上切割肉塊，並且有鉤子可以拉近東西！,,"¡Carne, carne, carne, carne, carne! A los carniceros se les da genial rebanar trozos de carne, y tienen un gancho con el que pueden tirar de las cosas hacia ellos.",L'expert de la découpe&nbsp;! Les barbares tranchent leurs ennemis en rondelles et usent de leur crochet pour les ramener à portée.,"Fleisch, Fleisch, Fleisch! Schlachter schneiden ganze Stücke von ihren Gegnern ab und haben einen Fleischerhaken im Gepäck, mit dem sie alles Mögliche an sich heranziehen können!",Carne carne carne carne carne! I macellai sono bravissimi a staccare pezzi di carne dalle cose e hanno un uncino per attirarle verso di loro!,"Carne, carne, carne, carne, carne! Açougueiros são ótimos em cortar pedaços de carne das coisas e têm um gancho para puxá-las em sua direção!",肉 肉 肉 肉 肉！屠夫擅長從物體上切割肉塊，並且有鉤子可以拉近東西！
CAT_CLASS_DRUID_NAME,德魯伊,,Druida,Druide,Druide,Druido,Druida,德魯伊
CAT_CLASS_DRUID_DESC,與自然合一！德魯伊擅長召喚動物朋友，並且擁有特殊的烏鴉夥伴！,,"¡Fúndete con la naturaleza! La especialidad de los druidas es invocar a amigos animales, y tienen un homólogo córvido especial.",Il ne fait qu'un avec la nature&nbsp;! Les druides peuvent appeler leurs amis animaux à la rescousse et disposent d'un corbeau domestiqué.,Er ist eins mit der Natur! Druiden beschwören Tierfreunde und haben einen schlauen Krähenbegleiter!,Un tutt'uno con la natura! I druidi sono bravissimi a evocare amici animali e hanno una controparte speciale: il corvo!,Em união com a natureza! Druidas são ótimos em invocar amigos animais e possuem um companheiro corvo especial!,與自然合一！德魯伊擅長召喚動物朋友，並且擁有特殊的烏鴉夥伴！
CAT_CLASS_TINKERER_NAME,修補匠,,Manitas,Scientifique,Bastler,Inventore,Artífice,修補匠
CAT_CLASS_TINKERER_DESC,巧妙的發明家！修補匠擅長製作臨時武器和使用各種瘋狂的小玩意兒！,,¡A inventar se ha dicho! Los manitas son capaces de fabricar armas temporales y usar todo tipo de artilugios de locos.,Un inventeur de génie&nbsp;! Les scientifiques conçoivent des armes éphémères et manient pléthore de gadgets farfelus.,Ein erfinderisches Genie! Bastler können behelfsmäßige Waffen herstellen und alle möglichen verrückte Geräte verwenden!,Ha un'incredibile ingegnosità! Gli inventori sono bravissimi a creare armi temporanee e a usare ogni sorta di gadget strampalato!,Invenções engenhosas! Artífices são ótimos em criar armas temporárias e utilizar todo tipo de engenhoca maluca!,巧妙的發明家！修補匠擅長製作臨時武器和使用各種瘋狂的小玩意兒！
CAT_CLASS_NECROMANCER_NAME,死靈法師,,Nigromante,Occultiste,Totenbeschwörer,Necromante,Necromante,死靈法師
CAT_CLASS_NECROMANCER_DESC,從死者中崛起！死靈法師擅長操控屍體並從敵人身上吸取生命！,,¡Que se alcen los muertos! Los nigromantes se dedican a jugar con cadáveres y absorber la energía vital de sus enemigos.,Le maître de la nécromancie&nbsp;! Les occultistes manipulent les cadavres et drainent la vitalité de leurs ennemis.,"Erhebe dich von den Toten! Totenbeschwörer lieben es, mit Leichen zu spielen und ihren Gegnern Leben abzusaugen!",Risorgi dai morti! I necromanti sono bravissimi a giocare con i cadaveri e a succhiare la vita dai nemici!,Erga-se dos mortos! Necromantes são ótimos em brincar com cadáveres e drenar vida dos inimigos!,從死者中崛起！死靈法師擅長操控屍體並從敵人身上吸取生命！
CAT_CLASS_PSYCHIC_NAME,通靈者,,Ocultista,Médium,Medium,Psionico,Psíquico,通靈者
CAT_CLASS_PSYCHIC_DESC,清淨你的心靈！通靈者擅長遠程操控物體並用意念移動物品！通靈者初始法力值+5。,,"¡Despeja tu mente! Los ocultistas son especialistas en manipular cosas desde lejos y mover objetos con la mente. Además, tienen +5 de maná inicial.",Faites le vide dans votre esprit&nbsp;! Les médiums sont capables de déplacer les objets par la pensée et gagnent +5 mana de départ.,Reinige dein Innerstes! Das Medium kann Dinge aus der Ferne manipulieren und allein mit den Gedanken Objekte bewegen! Außerdem verfügt das Medium über +5&nbsp;Anfangsmana.,Libera la tua mente! Gli psionici sono bravissimi a manipolare le cose da lontano e a spostare gli oggetti con la mente! Inoltre hanno anche +5 di mana iniziale.,Esvazie sua mente! Psíquicos são ótimos em manipular as coisas de longe e mover objetos com suas mentes! Psíquicos também possuem +5 de mana inicial.,清淨你的心靈！通靈者擅長遠程操控物體並用意念移動物品！通靈者初始法力值+5。
CAT_CLASS_JESTER_NAME,小丑,,Bufón,Joker,Narr,Giullare,Curinga,小丑
CAT_CLASS_JESTER_DESC,你可以成爲任何人！小丑沒有限制！,,¡Puedes ser cualquier cosa! Los bufones no tienen límites.,Devenez qui vous voulez&nbsp;! Les jokers n'ont aucune limite&nbsp;!,Du kannst alles sein! Narren kennen keine Grenzen!,Puoi essere ciò che vuoi! I giullari non hanno limiti!,Seja qualquer coisa! Curingas não têm limites!,你可以成爲任何人！小丑沒有限制！
